property_type,property_bedrooms,property_rooms,property_surface_total,property_surface_covered,latitud,longitud,tipo_precio
Departamento,1.0,1.0,28.0,24.0,-34.5682564,-58.4462972,alto
Departamento,2.0,3.0,97.67307973848,73.0,-34.6031085,-58.4921984,bajo
Departamento,2.0,3.0,87.0,87.0,-34.5899405984,-58.4005737305,medio
Departamento,1.0,1.0,28.0,28.0,-34.5929387,-58.4260855,medio
Departamento,1.0,2.0,46.0,43.0,-34.5877992,-58.4151903,medio
Departamento,1.0,1.0,45.0,42.0,-34.5814957,-58.4484175,medio
Departamento,1.0,1.0,39.0,34.0,-34.6250134693,-58.3678322264,medio
Departamento,1.0,2.0,42.0,38.0,-34.5797132,-58.5131743,medio
Departamento,2.0,3.0,68.0,57.0,-34.5671124,-58.4555513,alto
Departamento,1.0,1.0,32.0,32.0,-34.5958444,-58.402957,alto
Departamento,2.0,3.0,120.0,110.0,-34.61145,-58.3635491,alto
Departamento,1.0,1.0,30.0,30.0,-34.6115181,-58.3738937,alto
Departamento,2.0,3.0,59.0,59.0,-34.6054043,-58.4198562,medio
Departamento,1.0,2.0,54.0,46.0,-34.6248245,-58.4402464,medio
Departamento,2.0,4.0,65.0,61.0,-34.5944502625,-58.4132815875,medio
Departamento,1.0,2.0,40.0,36.0,-34.5781775,-58.4493075,alto
PH,1.0,2.0,47.0,43.0,-34.5724507,-58.4314148,alto
Departamento,1.0,2.0,50.0,45.0,-34.5840257,-58.4438023,alto
Departamento,3.0,4.0,107.1599222620138,84.0,-34.5888384977,-58.4087015291,medio
Departamento,1.0,2.0,30.0,30.0,-34.6176606,-58.4205584,bajo
Departamento,2.0,4.0,89.0,79.0,-34.5957374,-58.4029087,medio
Departamento,1.0,1.0,31.0,31.0,-34.5861923,-58.406641,alto
Departamento,1.0,2.0,71.0,58.0,-34.617978,-58.362848,alto
Departamento,1.0,1.0,35.0,32.0,-34.5565612,-58.4572651,medio
Departamento,1.0,2.0,55.0,55.0,-34.6187609,-58.4455817,alto
Departamento,2.0,3.0,75.0,72.0,-34.6135379056,-58.4814872422,bajo
Departamento,1.0,2.0,49.0,49.0,-34.6228762,-58.4071116,bajo
Departamento,1.0,2.0,40.0,38.0,-34.6195213,-58.461726,medio
Departamento,2.0,3.0,64.0,57.0,-34.637388,-58.4473428,bajo
Departamento,1.0,2.0,52.0,46.0,-34.6288885,-58.4549084,medio
Departamento,2.0,3.0,77.0,66.0,-34.5967324,-58.3948477,alto
Departamento,1.0,1.0,43.0,33.0,-34.624851,-58.434546,medio
Departamento,2.0,3.0,75.0,72.0,-34.6065567,-58.4089821,bajo
Departamento,1.0,1.0,33.0,30.0,-34.5857117,-58.4405398,alto
Departamento,2.0,3.0,60.0,60.0,-34.560316,-58.465924,medio
Departamento,1.0,1.0,47.0,37.0,-34.544465,-58.4813288,medio
Departamento,3.0,4.0,140.0,129.0,-34.585696,-58.388186,alto
PH,1.0,2.0,56.0,45.0,-34.62163,-58.4233531,medio
PH,2.0,3.0,68.0,68.0,-34.6296816,-58.4637967,medio
Departamento,1.0,1.0,34.0,34.0,-34.60068,-58.390927,bajo
Departamento,2.0,3.0,101.0,60.0,-34.604529,-58.4675689,bajo
Departamento,1.0,2.0,43.0,43.0,-34.613037,-58.4255174,medio
Departamento,3.0,4.0,83.0,76.0,-34.5561876,-58.4478181,alto
Departamento,3.0,4.0,78.0,65.0,-34.5770507,-58.4306249,medio
Departamento,2.0,3.0,50.0,50.0,-34.6887654,-58.4615716,bajo
Departamento,1.0,1.0,56.2759487266961,25.0,-34.5641681,-58.4415239,bajo
Departamento,1.0,1.0,17.0,17.0,-34.6043594,-58.3899986,medio
Departamento,2.0,3.0,43.0,40.0,-34.5798568,-58.4535413,bajo
Departamento,2.0,3.0,68.0,60.0,-34.5822279,-58.4064154,alto
Departamento,2.0,4.0,105.0,105.0,-34.5992088,-58.3891547,medio
Departamento,2.0,4.0,148.0,120.0,-34.5876839,-58.3845487,alto
Departamento,2.0,3.0,104.0,68.0,-34.5776433,-58.4722717,medio
Departamento,1.0,2.0,56.0,51.0,-34.6193396,-58.4164982,medio
Departamento,1.0,2.0,58.0,55.0,-34.5993514,-58.4237701,medio
Departamento,2.0,3.0,81.0,71.0,-34.5875082,-58.4505811,alto
Departamento,2.0,3.0,66.0,62.0,-34.5929517211,-58.415250493,medio
Departamento,1.0,1.0,39.0,35.0,-34.6041203,-58.4169575,bajo
Departamento,1.0,2.0,40.0,40.0,-34.6186036,-58.3973807,bajo
Departamento,1.0,2.0,50.0,42.0,-34.5785503,-58.4120162,medio
PH,1.0,2.0,95.0,41.0,-34.6433405,-58.4703602,bajo
Departamento,1.0,2.0,61.52496535955383,61.52496535955383,-34.6160145,-58.3618883,alto
Departamento,2.0,3.0,77.0,68.0,-34.5750393,-58.4359291,medio
Departamento,1.0,2.0,53.0,40.0,-34.6025522578,-58.4208083153,bajo
Departamento,2.0,3.0,70.0,66.0,-34.5717344,-58.4953876,medio
PH,2.0,3.0,82.0,82.0,-34.5965071,-58.4245496,medio
Departamento,1.0,2.0,48.0,48.0,-34.5717272308,-58.4472682064,medio
Casa,2.0,3.0,129.5833682267301,110.0,-34.644214,-58.429763,medio
Departamento,1.0,2.0,76.0,68.0,-34.638326,-58.499345,medio
Departamento,1.0,2.0,35.0,35.0,-34.5996593,-58.3754504,medio
Departamento,1.0,2.0,44.0,44.0,-34.5650524,-58.4639742,alto
Departamento,1.0,2.0,47.0,41.0,-34.6037091913,-58.4131186343,alto
Departamento,3.0,4.0,95.0,91.0,-34.6012083,-58.3971904,bajo
Departamento,1.0,1.0,41.0,37.0,-34.5955036,-58.412786,alto
Departamento,2.0,3.0,74.0,71.0,-34.6267566,-58.4687286,bajo
Departamento,2.0,3.0,83.0,67.0,-34.5554424521,-58.4566921651,alto
Departamento,1.0,1.0,36.0,36.0,-34.6081270946,-58.3898249864,medio
Departamento,2.0,3.0,60.0,57.0,-34.6258223,-58.436009,medio
Departamento,1.0,2.0,54.0,51.0,-34.6188692,-58.4322381,medio
Departamento,1.0,2.0,33.0,33.0,-34.5852913,-58.4126849,alto
Departamento,2.0,3.0,53.0,53.0,-34.5753664,-58.4585171,medio
PH,1.0,2.0,35.0,35.0,-34.5576624,-58.4742003,alto
Departamento,4.0,5.0,111.0,106.0,-34.6018518,-58.4180571,medio
PH,2.0,3.0,103.0,82.0,-34.5870736,-58.4247385,alto
Departamento,1.0,2.0,54.0,54.0,-34.6001626,-58.4015685,medio
Departamento,2.0,3.0,69.0,69.0,-34.5655596963,-58.4412145615,bajo
Departamento,1.0,2.0,40.0,40.0,-34.5999595,-58.3754815,medio
Departamento,2.0,3.0,122.0,97.0,-34.5931201889,-58.4069144726,medio
Departamento,3.0,5.0,129.0,113.0,-34.5883253,-58.4444911,medio
Departamento,2.0,3.0,42.50834817032209,42.50834817032209,-34.6065254,-58.4307402,bajo
Departamento,2.0,3.0,67.0,59.0,-34.6054143,-58.432628,bajo
Departamento,1.0,1.0,42.0,42.0,-34.5797128571,-58.4294966349,medio
Departamento,1.0,2.0,52.0,40.0,-34.566266,-58.487928,bajo
PH,2.0,3.0,114.0,84.0,-34.567904,-58.4466986,alto
Departamento,1.0,2.0,38.0,38.0,-34.5921785,-58.3962795,medio
Departamento,3.0,4.0,76.0,76.0,-34.593951,-58.405591,medio
Departamento,1.0,2.0,31.0,31.0,-34.6336771,-58.4234441,bajo
Departamento,4.0,5.0,177.0,177.0,-34.5891490085,-58.4068463218,alto
PH,1.0,1.0,35.0,35.0,-34.6161708,-58.5220018,medio
Departamento,2.0,3.0,93.0,56.0,-34.5821068,-58.4488264,alto
Departamento,1.0,2.0,62.31303033258125,32.0,-34.6178103,-58.4470851,bajo
Departamento,1.0,2.0,60.0,54.0,-34.618044,-58.443262,bajo
Departamento,3.0,4.0,74.0,70.0,-34.6218176,-58.3946176,alto
PH,1.0,3.0,49.0,40.0,-34.6010268,-58.4085091,medio
Departamento,2.0,3.0,61.0,56.0,-34.5741008,-58.4805662,alto
Departamento,1.0,2.0,62.85170609368628,62.85170609368628,-34.5898835,-58.4010897,medio
Departamento,1.0,1.0,36.0,32.0,-34.6196972,-58.3826822,bajo
Departamento,1.0,2.0,83.0,72.0,-34.6132759,-58.3620975,alto
Departamento,3.0,4.0,125.0,92.48224915597758,-34.5876089,-58.4093015,alto
Departamento,1.0,2.0,53.0,48.0,-34.5828390738,-58.4254646301,alto
Departamento,2.0,3.0,81.0,73.0,-34.5746676,-58.4375324,alto
Departamento,2.0,3.0,64.0,60.0,-34.626005,-58.4673629,bajo
Departamento,1.0,2.0,60.0,50.0,-34.5412501,-58.4729664,medio
Departamento,1.0,1.0,35.0,32.0,-34.5818,-58.4331,alto
Departamento,3.0,4.0,165.0,150.0,-34.5744837,-58.4802583,alto
Departamento,1.0,1.0,40.0,38.0,-34.5563672,-58.4620347,alto
Departamento,1.0,1.0,41.0,35.0,-34.6157094407,-58.5024547577,bajo
Departamento,2.0,3.0,93.0,88.0,-34.583728,-58.418288,medio
Departamento,1.0,2.0,49.0,45.0,-34.624838,-58.4317838,medio
Departamento,2.0,3.0,68.0,64.0,-34.6251741,-58.3680309,alto
Departamento,2.0,3.0,72.0,72.0,-34.6278558,-58.3959294,medio
Departamento,2.0,3.0,90.0,82.0,-34.5912417048,-58.3876218169,alto
Departamento,3.0,4.0,96.0,87.0,-34.6169871,-58.445827,alto
Departamento,1.0,2.0,32.0,32.0,-34.5881482,-58.4002767,medio
Departamento,1.0,1.0,25.0,21.0,-34.6051098,-58.3848233,bajo
Departamento,2.0,3.0,57.0,53.0,-34.617233,-58.448881,medio
Departamento,2.0,3.0,80.0,66.0,-34.5412501,-58.4729664,medio
Departamento,2.0,4.0,160.0,153.0,-34.5609534707,-58.4458717333,medio
Departamento,1.0,2.0,52.0,45.0,-34.5794017,-58.4837418,alto
Departamento,2.0,3.0,115.0,100.0,-34.5755568,-58.449681,alto
Casa,3.0,4.0,129.5833682267301,110.0,-34.5696189,-58.4808417,alto
Departamento,3.0,4.0,123.0,106.0,-34.6453835,-58.5113958,medio
Casa,4.0,5.0,142.0,126.0,-34.593974,-58.501535,medio
Departamento,1.0,1.0,42.0,36.0,-34.6233808,-58.3667894,alto
Departamento,2.0,3.0,85.0,73.0,-34.598574,-58.439268,alto
PH,2.0,3.0,97.0,75.0,-34.587581,-58.508478,medio
Departamento,3.0,4.0,119.0,116.0,-34.5671555,-58.4551983,alto
Casa,3.0,4.0,126.0,126.0,-34.679717,-58.484817,bajo
Departamento,1.0,2.0,32.0,32.0,-34.5981708,-58.3782478,alto
PH,2.0,3.0,114.0,61.0,-34.5871335,-58.449801,medio
Casa,3.0,4.0,128.0,128.0,-34.611657,-58.486184,alto
Casa,4.0,5.0,165.0,165.0,-34.615044,-58.508561,medio
Departamento,1.0,2.0,49.0,45.0,-34.6248406,-58.4317986,medio
Departamento,1.0,2.0,45.0,39.0,-34.5645353,-58.4799602,medio
Departamento,1.0,2.0,66.0,54.0,-34.5822681,-58.4429972,alto
Departamento,2.0,2.0,52.0,52.0,-34.6042078,-58.3794956,medio
Departamento,1.0,1.0,21.0,21.0,-34.6156009,-58.4964119,medio
Departamento,3.0,4.0,96.0,79.6570887260306,-34.6079502,-58.3950342,bajo
Departamento,1.0,1.0,26.0,26.0,-34.5678103,-58.4500966,alto
Departamento,2.0,3.0,75.0,75.0,-34.6058373,-58.4246868,bajo
Departamento,3.0,4.0,186.50442336793296,176.0,-34.595542,-58.3850476,medio
Departamento,1.0,1.0,39.0,35.0,-34.5967462,-58.4123091,medio
Departamento,1.0,2.0,45.0,39.0,-34.5859383,-58.4180046,alto
Departamento,3.0,4.0,96.0,82.0,-34.5645399,-58.4654396,medio
PH,2.0,3.0,50.0,47.0,-34.610852,-58.438303,medio
Departamento,2.0,3.0,127.0,127.0,-34.5576535,-58.4471087,alto
Departamento,4.0,5.0,229.0,169.0,-34.5800967,-58.4089217,alto
Casa,4.0,6.0,230.0,150.0,-34.6197543,-58.414194,medio
Departamento,1.0,2.0,57.10249624577901,57.10249624577901,-34.5695219,-58.4858646,medio
Departamento,2.0,3.0,58.0,55.0,-34.5561616,-58.4514252,medio
Departamento,1.0,1.0,54.0,41.0,-34.6421233,-58.3674334,bajo
Departamento,1.0,2.0,50.0,50.0,-34.601055,-58.376333,medio
Casa,3.0,4.0,230.0,160.0,-34.6897989,-58.4735081,bajo
Departamento,2.0,2.0,45.0,42.0,-34.5578256644,-58.4555920587,medio
Departamento,1.0,2.0,86.46135675612186,60.0,-34.6588675,-58.4789972,bajo
Departamento,2.0,3.0,82.0,72.0,-34.6248512816,-58.434546398,alto
Departamento,2.0,3.0,64.0,59.0,-34.5642535,-58.4646723,alto
Departamento,2.0,3.0,79.0,66.0,-34.5858958,-58.4407227,medio
Departamento,1.0,1.0,22.0,22.0,-34.6051477,-58.4592855,medio
Departamento,2.0,4.0,65.0,61.0,-34.5944502625,-58.4132815875,medio
Departamento,2.0,3.0,48.0,45.0,-34.622968,-58.3966526,medio
Casa,3.0,4.0,140.79509120908824,123.0,-34.5894425,-58.513813,medio
Departamento,1.0,1.0,33.0,27.0,-34.5926076,-58.4108793,medio
Departamento,1.0,1.0,45.0,41.0,-34.6265236,-58.4918503,bajo
Departamento,1.0,1.0,29.0,26.0,-34.6373187,-58.361124,bajo
Departamento,2.0,3.0,62.0,62.0,-34.5879381,-58.4201724,bajo
Departamento,2.0,3.0,99.39796019730431,75.0,-34.6110293,-58.3847252,bajo
Departamento,1.0,1.0,44.0,40.0,-34.5963211,-58.4028797,alto
Departamento,1.0,2.0,35.0,35.0,-34.6006433,-58.4063476,bajo
Departamento,1.0,2.0,43.0,37.0,-34.5544055,-58.4575481,medio
Departamento,3.0,4.0,52.0,52.0,-34.6016394,-58.3726863,medio
Departamento,2.0,3.0,94.0,83.0,-34.6307921,-58.4649417,bajo
Casa,2.0,3.0,140.0,120.0,-34.5449783,-58.4682829,alto
Departamento,2.0,3.0,62.0,62.0,-34.5734754398,-58.4848380089,medio
PH,3.0,4.0,170.0,150.0,-34.621067,-58.446718,medio
Departamento,2.0,3.0,45.0,35.0,-34.5543128,-58.4872529,medio
Departamento,1.0,2.0,42.0,42.0,-34.6115128,-58.4078428,bajo
Departamento,1.0,1.0,24.0,24.0,-34.586899,-58.4344688,alto
Departamento,1.0,2.0,46.0,40.0,-34.5954669,-58.3985077,alto
Departamento,1.0,2.0,64.0,60.0,-34.6061885,-58.4580073,bajo
Departamento,1.0,2.0,55.0,48.0,-34.5549926,-58.4670857,alto
Departamento,2.0,3.0,70.0,60.0,-34.5941536,-58.4145314,medio
Departamento,1.0,2.0,32.0,32.0,-34.5966694,-58.4189308,bajo
Departamento,1.0,2.0,55.0,43.0,-34.536836,-58.467683,alto
Departamento,1.0,1.0,34.0,29.0,-34.5820981,-58.4488594,medio
Departamento,2.0,3.0,82.0,78.0,-34.5479792,-58.4586733,alto
Departamento,1.0,1.0,38.0,35.0,-34.5751798,-58.4722956,alto
PH,5.0,6.0,240.0,190.0,-34.5781297,-58.4544866,bajo
Departamento,2.0,3.0,80.0,74.0,-34.5890824,-58.4115532,alto
Departamento,2.0,3.0,69.0,59.0,-34.564662,-58.4891091,medio
Departamento,3.0,5.0,102.0,102.0,-34.6076566,-58.4466681,medio
Casa,3.0,4.0,162.0,162.0,-34.5800335257,-58.4520406332,alto
Departamento,3.0,4.0,86.0,86.0,-34.5707774,-58.484447,medio
Departamento,3.0,4.0,103.0,100.0,-34.5598733,-58.4492538,medio
Departamento,1.0,2.0,40.0,34.0,-34.6047373,-58.376124,medio
PH,4.0,7.0,170.0,150.0,-34.6388694,-58.5006867,medio
Departamento,2.0,3.0,60.0,60.0,-34.6022826,-58.4665953,medio
Departamento,1.0,1.0,50.0,46.0,-34.5876434,-58.4218724,medio
PH,2.0,3.0,79.0,62.0,-34.5805901,-58.4971861,alto
Departamento,2.0,3.0,69.0,58.0,-34.6306812,-58.4116428,bajo
PH,3.0,4.0,80.0,72.0,-34.6033232,-58.4676554,medio
Departamento,3.0,4.0,171.0,163.0,-34.5646436,-58.4463034,alto
Departamento,2.0,3.0,51.0,51.0,-34.6217243,-58.4436629,bajo
Departamento,2.0,3.0,55.0,52.0,-34.5686717,-58.4544141,medio
Departamento,1.0,2.0,48.0,41.0,-34.610979,-58.449849,medio
Departamento,1.0,2.0,53.0,53.0,-34.5699614,-58.4323397,alto
Departamento,3.0,4.0,96.0,90.0,-34.6165413,-58.4174322,bajo
Departamento,1.0,2.0,49.0,46.0,-34.5563758,-58.4522594,medio
Departamento,1.0,2.0,70.0,64.0,-34.5779477,-58.4380997,alto
Departamento,1.0,2.0,38.0,35.0,-34.6158338,-58.4057889,bajo
Departamento,1.0,2.0,47.0,47.0,-34.6233824,-58.455306,medio
Departamento,1.0,1.0,43.0,36.0,-34.5787095483,-58.4573108301,medio
Departamento,1.0,2.0,37.0,37.0,-34.5945726,-58.385008,alto
PH,2.0,3.0,60.0,48.0,-34.6167899,-58.5146388,medio
Departamento,1.0,2.0,70.0,35.0,-34.6399473,-58.468827,bajo
Departamento,1.0,2.0,44.0,39.0,-34.590706,-58.4071845,alto
Departamento,1.0,2.0,49.0,42.0,-34.6222409,-58.4583834,medio
Departamento,1.0,2.0,60.0,40.0,-34.5763541,-58.4962171,medio
Departamento,2.0,3.0,85.0,74.0,-34.575253019,-58.4858788052,medio
Departamento,2.0,3.0,58.0,55.0,-34.6341799,-58.4667214,bajo
Departamento,2.0,3.0,71.0,55.0,-34.607656,-58.414843,bajo
Departamento,1.0,1.0,30.0,30.0,-34.58639,-58.41332,medio
Departamento,1.0,1.0,55.0,52.0,-34.5950282,-58.3973789,alto
Departamento,1.0,1.0,37.0,37.0,-34.5984333717,-58.3768500825,medio
Departamento,1.0,1.0,40.0,34.0,-34.583687,-58.447248,medio
Departamento,1.0,2.0,55.0,48.0,-34.5719503,-58.4489555,medio
Departamento,1.0,1.0,45.0,41.0,-34.6305168,-58.3771427,alto
PH,3.0,4.0,155.0,130.0,-34.5760225,-58.4483554,medio
Departamento,2.0,3.0,61.0,52.0,-34.55342,-58.4826732,bajo
Departamento,2.0,3.0,72.0,72.0,-34.589711,-58.407161,medio
Departamento,1.0,2.0,64.0,57.0,-34.6100342,-58.4212929,medio
Departamento,3.0,4.0,130.0,130.0,-34.5670857,-58.4601964,alto
Departamento,2.0,3.0,92.0,69.0,-34.6520704,-58.5035641,bajo
Departamento,3.0,4.0,132.0,125.0,-34.5949836,-58.4291053,medio
Departamento,1.0,1.0,46.0,32.0,-34.586885,-58.451932,medio
Departamento,3.0,4.0,105.0,90.0,-34.577592,-58.502798,medio
Departamento,1.0,2.0,118.0,74.0,-34.6203484,-58.3651522,medio
Departamento,1.0,2.0,45.0,39.0,-34.623214,-58.465903,medio
Departamento,2.0,3.0,93.36087859141918,68.0,-34.5774744,-58.4916351,medio
Departamento,1.0,2.0,41.0,39.0,-34.6355112,-58.4882856,bajo
Casa,3.0,4.0,73.0,60.0,-34.6390632,-58.4918813,medio
Departamento,2.0,3.0,110.60968317966248,88.0,-34.5914916,-58.3860147,medio
Departamento,1.0,2.0,50.468792575116765,50.468792575116765,-34.6056406,-58.4036539,bajo
Departamento,3.0,4.0,95.0,95.0,-34.5945474322,-58.4276103973,medio
Departamento,2.0,3.0,92.0,82.0,-34.608,-58.4851,medio
PH,1.0,2.0,46.0,42.0,-34.5671526,-58.4906198,medio
Departamento,2.0,3.0,87.0,77.0,-34.6226455,-58.4601887,medio
Departamento,1.0,1.0,31.0,27.0,-34.5812101003,-58.4424828632,alto
Departamento,1.0,2.0,62.31303033258125,32.0,-34.5860251012,-58.4008664196,bajo
Departamento,1.0,2.0,58.0,54.0,-34.6126485,-58.4418992,medio
Departamento,3.0,4.0,136.0,121.0,-34.5553638432,-58.4583120995,alto
Departamento,1.0,1.0,45.0,37.0,-34.6166917,-58.443128,medio
Departamento,1.0,1.0,49.0,39.0,-34.5781016,-58.5009305,medio
Departamento,1.0,1.0,33.0,33.0,-34.598736,-58.379352,medio
Departamento,2.0,3.0,48.0,46.0,-34.6126376,-58.418122,medio
Departamento,1.0,2.0,75.0,70.0,-34.579755,-58.441399,alto
Departamento,2.0,3.0,68.0,55.0,-34.6000018,-58.4930915,bajo
Departamento,2.0,3.0,66.38968138470614,66.38968138470614,-34.560705,-58.4676594,medio
PH,3.0,4.0,155.0,98.0,-34.5546748,-58.4648889,medio
Departamento,1.0,1.0,18.0,18.0,-34.5906319,-58.401787,alto
Departamento,2.0,3.0,58.0,58.0,-34.5701931,-58.4776432,medio
Departamento,1.0,2.0,39.0,39.0,-34.6454558,-58.4202115,bajo
Departamento,4.0,4.0,179.0,172.0,-34.583195157,-58.4007753699,alto
PH,2.0,3.0,212.0,197.0,-34.5962659,-58.5135753,medio
Departamento,1.0,2.0,33.0,33.0,-34.5956688119,-58.4342876984,bajo
Departamento,2.0,3.0,68.0,58.0,-34.5921895713,-58.404974027,alto
Departamento,2.0,3.0,82.0,73.46563196674585,-34.5795573,-58.433152,alto
Departamento,2.0,3.0,45.0,45.0,-34.6120214,-58.4089109,bajo
Departamento,2.0,3.0,145.0,125.0,-34.5776873,-58.4029327,alto
PH,3.0,4.0,240.0,180.0,-34.636963,-58.4403222,bajo
Departamento,3.0,4.0,194.0,170.0,-34.5775865,-58.4841807,alto
Departamento,1.0,2.0,89.0,52.0,-34.6380234,-58.5018908,bajo
Departamento,2.0,3.0,66.0,61.0,-34.606798,-58.409593,medio
Departamento,3.0,4.0,120.0,113.0,-34.5647325,-58.4412528,alto
Departamento,2.0,3.0,71.0,68.0,-34.6030332,-58.3953523,medio
Departamento,2.0,3.0,100.0,66.0,-34.5814358,-58.4992858,bajo
Departamento,2.0,3.0,69.0,60.0,-34.6270681,-58.458651,bajo
Departamento,1.0,1.0,25.0,25.0,-34.6001127,-58.3796697,alto
Departamento,2.0,3.0,75.0,68.0,-34.5930174,-58.3786813,medio
Departamento,1.0,2.0,37.0,34.0,-34.5428787,-58.4633037,medio
Departamento,2.0,3.0,76.0,59.0,-34.6231217,-58.4332674,medio
Departamento,3.0,4.0,156.0,153.0,-34.5992554,-58.4933919,medio
Departamento,3.0,4.0,147.0,147.0,-34.5534990839,-58.4377352047,alto
Departamento,1.0,1.0,29.0,24.0,-34.616784,-58.4044812,medio
Departamento,1.0,2.0,31.0,31.0,-34.5662485,-58.4591664,medio
Departamento,1.0,1.0,29.0,27.0,-34.6069457,-58.3892969,medio
Departamento,1.0,2.0,62.31303033258125,32.0,-34.5854591,-58.4313321,alto
Departamento,2.0,3.0,72.0,70.0,-34.5473585,-58.4768027,medio
Departamento,1.0,2.0,44.0,42.0,-34.5960046,-58.421281,medio
Departamento,1.0,1.0,51.35328639787173,51.35328639787173,-34.5903327,-58.4225822,medio
Departamento,2.0,4.0,113.0,105.0,-34.588752,-58.3994777,medio
PH,2.0,3.0,139.0,98.0,-34.593186429,-58.43067348,medio
Departamento,1.0,2.0,43.0,37.0,-34.6299512,-58.4549269,bajo
Departamento,1.0,2.0,42.0,39.0,-34.6109562,-58.4493165,medio
Departamento,2.0,3.0,74.0,61.0,-34.566015,-58.434752,medio
Departamento,1.0,1.0,65.0,65.0,-34.6205555,-58.4135461,bajo
Departamento,1.0,2.0,72.0,56.0,-34.588245,-58.439884,medio
Departamento,2.0,3.0,106.0,80.0,-34.5968475,-58.4328184,bajo
Departamento,1.0,2.0,51.0,47.0,-34.6255924,-58.4876557,bajo
Departamento,2.0,3.0,135.0,115.0,-34.5932135,-58.3900864,medio
Departamento,1.0,2.0,71.0,47.0,-34.6305379,-58.4192214,bajo
Departamento,2.0,3.0,60.0,60.0,-34.573714,-58.481455,alto
Departamento,1.0,1.0,34.0,30.0,-34.6039818,-58.4124872,medio
Departamento,2.0,3.0,86.0,86.0,-34.5754948748,-58.4207917727,alto
Departamento,1.0,2.0,45.0,45.0,-34.601551,-58.3851921,alto
Departamento,1.0,1.0,53.12227404338167,53.12227404338167,-34.6237933,-58.4022563,bajo
Departamento,1.0,2.0,39.0,39.0,-34.5913193,-58.3893255,alto
Departamento,1.0,2.0,31.0,31.0,-34.60257,-58.417997,medio
Departamento,1.0,2.0,47.0,47.0,-34.5740383,-58.4392613,medio
Departamento,3.0,5.0,180.0,116.80582928173912,-34.5941912,-58.3800706,medio
Departamento,1.0,2.0,52.0,49.0,-34.5404118531,-58.4738509646,alto
Departamento,1.0,2.0,70.0,62.0,-34.5671325,-58.4539234,alto
Departamento,2.0,3.0,70.0,70.0,-34.5938474,-58.4036031,alto
Departamento,2.0,3.0,49.0,42.0,-34.6026775,-58.4271605,medio
Departamento,2.0,3.0,80.0,69.0,-34.6207176,-58.4330084,alto
Departamento,2.0,3.0,53.0,53.0,-34.620155,-58.3915285,medio
Departamento,2.0,3.0,64.6206937391962,64.6206937391962,-34.6029357,-58.408476,bajo
Departamento,2.0,3.0,100.0,85.0,-34.5537047,-58.4369454,alto
Departamento,2.0,3.0,72.0,72.0,-34.5604372,-58.4797382,medio
Departamento,1.0,1.0,42.0,42.0,-34.5889065,-58.418735,alto
Departamento,1.0,1.0,58.86326941493259,28.0,-34.5954117,-58.4229068,bajo
PH,2.0,3.0,86.0,70.0,-34.5639953,-58.4935878,medio
Departamento,2.0,3.0,100.2604004267165,76.0,-34.5501109,-58.4823495,bajo
Departamento,2.0,3.0,71.0,63.0,-34.6122827,-58.4791188,bajo
Departamento,1.0,2.0,47.0,38.0,-34.5991408,-58.3945188,medio
Departamento,1.0,2.0,36.0,32.0,-34.5883807,-58.4149916,medio
Departamento,1.0,2.0,52.0,42.0,-34.5969676,-58.4201641,medio
PH,2.0,3.0,139.0,100.0,-34.565608,-58.4812393,medio
Departamento,1.0,2.0,43.0,39.0,-34.6086446,-58.485619,medio
Departamento,1.0,1.0,30.0,25.0,-34.5794035,-58.4548012,medio
Departamento,1.0,2.0,48.0,37.0,-34.5869713,-58.4168166,bajo
Departamento,2.0,2.0,54.0,48.0,-34.5448528,-58.4765812,medio
Departamento,1.0,2.0,41.0,38.0,-34.5920161782,-58.4425610304,bajo
Departamento,2.0,3.0,80.0,80.0,-34.5982599778,-58.3847708609,medio
Departamento,1.0,2.0,60.0,48.0,-34.5789493,-58.4110536,alto
Departamento,1.0,2.0,60.0,48.0,-34.5789493,-58.4110536,alto
Departamento,1.0,1.0,46.0,39.0,-34.5459824,-58.4691104,medio
Departamento,1.0,2.0,71.0,51.0,-34.5427683,-58.4685296,bajo
Departamento,1.0,2.0,50.0,34.0,-34.6462703,-58.5201662,bajo
Departamento,3.0,5.0,130.0,130.0,-34.6087628887,-58.3769929537,medio
Departamento,1.0,2.0,39.0,33.0,-34.6068528,-58.4461304,medio
Departamento,2.0,3.0,115.0,88.05978004220276,-34.5476154,-58.4717608,alto
Departamento,2.0,3.0,66.0,66.0,-34.586991,-58.411335,medio
Departamento,2.0,3.0,103.0,89.0,-34.6277352,-58.430333,alto
Departamento,1.0,2.0,48.0,40.0,-34.5674643,-58.4526698,bajo
Departamento,1.0,1.0,32.0,32.0,-34.5956803,-58.4092885,alto
Departamento,1.0,2.0,50.0,45.0,-34.592963,-58.496356,bajo
Departamento,1.0,2.0,55.0,49.0,-34.59656,-58.42152,medio
Departamento,2.0,3.0,58.0,54.0,-34.6355605,-58.3715565,bajo
Departamento,2.0,3.0,66.0,66.0,-34.5902286,-58.4006068,medio
Casa,3.0,4.0,139.0,134.0,-34.643582,-58.5228553,medio
Departamento,1.0,1.0,45.0,40.0,-34.6294244,-58.4522518,alto
Departamento,2.0,3.0,45.0,45.0,-34.669041,-58.494945,bajo
Departamento,3.0,4.0,100.0,81.42607637154053,-34.5811363,-58.4404107,alto
PH,1.0,2.0,84.0,63.0,-34.6119047,-58.4241257,medio
